Date,AAPL-corpbond,HD-corpbond,IBM-corpbond,NKE-corpbond,AAPL-stock,HD-stock,IBM-stock,NKE-stock
4/15/2016, 108.07 , 112.05 , 105.54 , 115.11 ,181.8396628,194.1961355,81.09076416,198.457114
4/18/2016, 107.73 , 112.03 , 105.50 , 116.15 ,177.9164844,196.770855,81.52368648,198.6905926
4/19/2016, 108.04 , 112.23 , 105.19 , 114.83 ,176.9729652,194.8146166,76.96461719,198.6572661
4/20/2016, 107.85 , 112.49 , 105.53 , 115.55 ,177.3371374,194.4550677,78.09235719,198.857376
4/21/2016, 107.92 , 112.38 , 105.37 , 114.06 ,175.4169398,193.6064138,79.79733333,200.3916621
4/22/2016, 107.73 , 112.71 , 105.11 , 113.67 ,174.9368798,195.1310786,79.36974714,198.2236215
4/25/2016, 107.32 , 112.11 , 105.11 , 113.70 ,173.9436819,195.1166689,79.53545263,197.4898067
4/26/2016, 107.01 , 111.95 , 104.96 , 113.34 ,172.7352668,194.6707945,79.67974668,198.5905429
4/27/2016, 107.09 , 111.91 , 105.05 , 113.50 ,161.9258797,195.260551,80.42267428,197.6899552
4/28/2016, 107.15 , 112.29 , 105.31 , 113.78 ,156.9763987,190.9165969,78.60545208,195.2551234
4/29/2016, 107.31 , 111.91 , 105.30 , 114.38 ,155.1720359,192.58512,78.00148369,196.5892435
5/2/2016, 106.96 , 112.24 , 105.31 , 114.41 ,155.0065224,195.6920283,77.64338889,198.7573123
5/3/2016, 106.96 , 112.11 , 105.35 , 115.09 ,157.5557333,193.5200868,77.0340799,198.5238758
5/4/2016, 106.87 , 112.17 , 105.35 , 115.00 ,155.9169512,194.411886,77.09822561,197.1562924
5/5/2016, 106.86 , 112.57 , 105.37 , 113.34 ,155.2841108,193.7070542,78.28475606,194.0877447
5/6/2016, 106.72 , 112.27 , 105.30 , 112.99 ,154.4180944,195.1886226,79.48272699,194.8882546
5/9/2016, 106.87 , 112.25 , 105.47 , 114.24 ,154.5346427,195.9653338,80.27273235,195.8554954
5/10/2016, 106.93 , 112.24 , 105.39 , 114.28 ,155.5838631,197.7921014,81.70558906,197.4564907
5/11/2016, 106.72 , 112.50 , 105.62 , 114.94 ,154.068326,193.1748528,81.14985681,190.1519218
5/12/2016, 106.80 , 111.91 , 105.22 , 114.63 ,150.4543588,193.0166574,81.08995195,193.4206356
5/13/2016, 106.74 , 112.73 , 105.18 , 114.76 ,150.7541393,191.49198,80.47973321,191.1525312
5/16/2016, 106.80 , 112.80 , 105.59 , 114.74 ,156.3499726,194.6707945,81.42772038,190.5855243
5/17/2016, 106.84 , 112.69 , 105.45 , 114.67 ,155.7004537,189.8666275,80.63229666,190.4521376
5/18/2016, 106.11 , 112.20 , 104.90 , 114.20 ,157.4824496,189.5357415,80.27273235,187.1834098
5/19/2016, 106.39 , 111.85 , 104.87 , 114.95 ,156.8828903,189.4782355,78.95972425,190.2519996
5/20/2016, 106.39 , 111.66 , 104.89 , 114.20 ,158.5816172,189.650828,80.22369419,188.3841711
5/23/2016, 106.24 , 111.55 , 104.97 , 113.80 ,160.5967926,189.0323121,79.96216859,186.7498072
5/24/2016, 106.10 , 111.72 , 104.95 , 113.99 ,163.0449753,191.8228058,80.80119745,188.75104
5/25/2016, 106.28 , 111.40 , 104.84 , 114.16 ,165.9095274,191.5926804,82.64264196,186.7498072
5/26/2016, 106.82 , 111.61 , 105.13 , 113.47 ,167.2251802,192.8152802,83.05127375,186.2494956
5/27/2016, 106.94 , 111.38 , 104.99 , 113.28 ,167.1252592,192.6570848,83.26918911,187.4168883
5/31/2016, 106.65 , 111.39 , 105.18 , 113.82 ,166.3092166,191.0232669,83.75952546,184.1815291
6/1/2016, 106.72 , 111.45 , 105.01 , 114.29 ,163.9775945,190.604004,83.08941716,183.2143024
6/2/2016, 106.75 , 111.45 , 104.93 , 113.98 ,162.745223,191.4425884,83.62875278,182.4114225
6/3/2016, 107.75 , 112.23 , 105.33 , 114.47 ,163.0782829,190.4738456,83.2964467,178.7986735
6/6/2016, 107.48 , 112.70 , 105.66 , 114.05 ,164.2607212,186.7869944,83.20927469,181.642048
6/7/2016, 107.35 , 113.01 , 105.64 , 114.45 ,164.9269081,187.8424388,83.53615284,179.1331904
6/8/2016, 107.98 , 113.17 , 105.41 , 114.73 ,164.7770116,187.3652968,83.9011642,181.0399337
6/9/2016, 107.64 , 113.34 , 105.45 , 115.15 ,165.9594623,186.9460339,83.58517188,183.7829394
6/10/2016, 108.00 , 113.39 , 105.56 , 115.34 ,164.5938341,186.2665253,83.01313034,184.3516186
6/13/2016, 107.73 , 113.62 , 105.56 , 115.50 ,162.1123173,184.8206517,82.4192789,183.6825952
6/14/2016, 107.69 , 113.42 , 105.77 , 114.84 ,162.3121875,181.0759562,82.29942137,181.0399337
6/15/2016, 108.19 , 113.70 , 105.55 , 117.19 ,161.7792433,182.9410801,82.09240075,181.6755078
6/16/2016, 107.95 , 113.87 , 105.69 , 117.86 ,162.4621104,184.1410941,82.29942137,178.8655965
6/17/2016, 107.76 , 113.75 , 105.78 , 117.02 ,158.7648213,183.8230279,82.80610079,179.6683922
6/20/2016, 108.23 , 113.69 , 105.72 , 116.62 ,158.3817877,184.5170062,83.68869653,181.842775
6/21/2016, 107.67 , 113.67 , 105.52 , 116.34 ,159.7307621,184.6905154,83.92842179,183.2142884
6/22/2016, 107.88 , 113.34 , 105.48 , 115.95 ,159.1312558,184.4881015,83.31278978,182.545216
6/23/2016, 107.70 , 113.25 , 105.66 , 115.97 ,160.0472088,185.4857489,84.63666458,181.0399337
6/24/2016, 108.44 , 114.01 , 105.76 , 116.91 ,155.5505838,182.7530885,79.86411586,175.9218357
6/27/2016, 108.71 , 114.47 , 106.00 , 118.23 ,153.2855627,180.2518053,78.18064807,173.5802173
6/28/2016, 109.05 , 115.55 , 105.94 , 118.97 ,155.8670022,184.3869063,79.37922211,177.5943958
6/29/2016, 108.77 , 115.43 , 105.97 , 118.92 ,157.2159766,184.1555639,80.88289754,184.4185275
6/30/2016, 108.85 , 114.97 , 106.15 , 118.98 ,159.2144841,184.6182377,82.69168076,184.6527003
7/1/2016, 109.13 , 115.39 , 106.28 , 119.03 ,159.6974545,187.408695,83.00223495,186.0242277
7/5/2016, 109.95 , 117.14 , 106.34 , 119.09 ,158.1986101,187.0183132,82.63721403,184.6527003
7/6/2016, 109.92 , 116.82 , 106.34 , 121.64 ,159.0979359,190.2280682,83.01313034,186.6597877
7/7/2016, 110.11 , 117.33 , 106.50 , 121.46 ,159.7807623,189.6352724,83.1384362,187.0612136
7/8/2016, 110.35 , 118.22 , 106.26 , 121.94 ,161.0131744,194.2329746,84.15179505,189.737349
7/11/2016, 110.18 , 117.90 , 106.27 , 121.54 ,161.5127986,195.4041312,84.62578832,190.1052871
7/12/2016, 109.94 , 117.47 , 106.20 , 120.29 ,162.2455865,194.9558924,85.55740373,194.2198343
7/13/2016, 110.16 , 117.54 , 106.43 , 121.42 ,161.3295681,193.1052999,86.09133118,193.9857002
7/14/2016, 109.70 , 117.21 , 106.18 , 120.79 ,164.5272189,194.522185,87.32259583,195.6582742
7/15/2016, 109.24 , 116.40 , 106.32 , 120.17 ,164.5105651,194.8691923,87.05020354,193.5842637
7/18/2016, 109.35 , 116.59 , 106.16 , 120.19 ,166.2592552,197.1246744,87.09377488,193.1494026
7/19/2016, 109.40 , 116.66 , 106.26 , 120.79 ,166.3258704,198.0499841,86.94123119,193.2162976
7/20/2016, 109.23 , 116.54 , 106.27 , 120.87 ,166.4757668,198.6717195,87.91100914,193.2162976
7/21/2016, 109.35 , 116.59 , 106.28 , 119.54 ,165.5930949,196.7343052,87.4152251,190.640531
7/22/2016, 109.43 , 116.86 , 106.28 , 120.83 ,164.3107091,197.384958,88.29780171,189.7707842
7/25/2016, 109.06 , 116.61 , 106.00 , 120.73 ,162.1123173,197.3560169,88.6138036,191.1423011
7/26/2016, 109.08 , 116.79 , 105.92 , 120.56 ,160.9965083,197.7174829,88.32504974,188.5665345
7/27/2016, 109.56 , 116.64 , 106.54 , 121.00 ,171.4553199,197.0813125,88.16706792,186.626342
7/28/2016, 109.06 , 116.68 , 106.03 , 120.91 ,173.7702741,199.4669182,87.91644727,185.4889978
7/29/2016, 109.37 , 117.01 , 106.25 , 120.83 ,173.5538031,199.8717825,87.5078346,185.656237
8/1/2016, 108.93 , 117.01 , 106.18 , 120.64 ,176.6181583,200.6381113,87.96003774,185.3551938
8/2/2016, 108.95 , 116.49 , 106.03 , 119.11 ,174.0034801,198.3970515,87.48604447,183.7160164
8/3/2016, 108.96 , 115.57 , 105.94 , 119.19 ,176.1851775,198.1657091,87.53506351,183.1473794
8/4/2016, 108.96 , 115.89 , 106.16 , 119.20 ,177.2735528,196.7053767,88.01450447,183.2811834
8/5/2016, 108.68 , 115.52 , 105.95 , 119.21 ,179.9694001,197.9488127,89.07690212,186.827055
8/8/2016, 108.93 , 115.86 , 106.11 , 119.01 ,181.4596739,196.9367318,89.04392461,187.2619021
8/9/2016, 109.22 , 115.98 , 106.06 , 119.68 ,182.1964106,196.7920895,88.89556376,186.5594576
8/10/2016, 109.75 , 116.41 , 106.08 , 119.94 ,180.840146,196.054784,89.06589963,184.4185275
8/11/2016, 109.23 , 115.80 , 106.02 , 119.89 ,180.7229107,198.1367332,89.86271508,189.7707842
8/12/2016, 109.60 , 116.47 , 106.03 , 119.74 ,181.1415301,197.4572246,88.99446759,188.8341424
8/15/2016, 109.31 , 116.28 , 106.03 , 119.69 ,183.3183496,198.1657091,88.9560035,189.9045741
8/16/2016, 109.30 , 115.95 , 105.99 , 120.25 ,183.1508563,196.9656239,88.30756803,190.2725403
8/17/2016, 109.53 , 116.11 , 106.05 , 119.89 ,182.8829281,196.8499464,88.1646944,190.2056839
8/18/2016, 109.64 , 116.50 , 106.13 , 120.53 ,182.6485248,194.8980845,88.67027408,191.3764598
8/19/2016, 109.43 , 116.02 , 106.03 , 120.29 ,183.1173739,195.85237,87.94488174,197.0297876
8/22/2016, 109.60 , 116.19 , 106.13 , 121.08 ,181.6940914,195.6788608,87.92291629,196.2269253
8/23/2016, 109.71 , 116.29 , 106.26 , 121.41 ,182.2633878,196.9511779,88.06579056,199.4382905
8/24/2016, 109.63 , 116.33 , 106.33 , 120.39 ,180.8903493,195.2739966,87.40087622,201.445378
8/25/2016, 109.54 , 116.49 , 106.13 , 119.94 ,180.1201319,195.8089718,87.17007127,198.1671178
8/26/2016, 109.31 , 116.33 , 106.13 , 120.21 ,179.0651842,194.2619267,86.9997252,197.364294
8/29/2016, 109.65 , 116.32 , 106.05 , 120.43 ,178.8642756,195.5342548,87.76903952,196.1266091
8/30/2016, 109.63 , 116.53 , 106.12 , 120.56 ,177.4912512,194.8803098,87.59319731,194.0191214
8/31/2016, 109.49 , 115.85 , 106.04 , 120.65 ,177.6586898,194.909371,87.3074392,192.8148717
9/1/2016, 109.65 , 116.02 , 105.96 , 120.38 ,178.7135845,195.0692071,87.67014525,196.3706262
9/2/2016, 109.50 , 115.93 , 105.93 , 120.23 ,180.3880318,196.4062058,87.67563183,195.1597014
9/6/2016, 109.67 , 115.78 , 106.03 , 119.76 ,180.3377879,194.8803098,88.11523738,193.1078759
9/7/2016, 109.80 , 116.14 , 106.30 , 119.95 ,181.4429124,192.9765261,88.82413108,194.1505869
9/8/2016, 108.96 , 115.43 , 106.11 , 118.82 ,176.687509,190.7530829,87.37338529,188.9368917
9/9/2016, 108.79 , 115.09 , 106.10 , 118.77 ,172.6855756,185.6376381,85.55449468,186.111439
9/12/2016, 108.37 , 114.75 , 105.97 , 117.90 ,176.5535511,186.8728995,86.98322656,188.3987204
9/13/2016, 107.88 , 113.85 , 106.19 , 116.72 ,180.7563931,182.7021179,85.62043057,186.2459932
9/14/2016, 108.27 , 114.42 , 105.91 , 116.89 ,187.1527897,183.4868599,84.65327988,185.4387135
9/15/2016, 108.06 , 114.27 , 106.04 , 116.49 ,193.515688,184.5041281,85.53801581,186.5823402
9/16/2016, 108.34 , 114.36 , 105.94 , 116.64 ,192.4272985,183.268854,84.53788697,185.6068888
9/19/2016, 108.39 , 114.30 , 106.20 , 116.97 ,190.1835265,183.5304636,85.10389684,184.8332862
9/20/2016, 108.49 , 114.72 , 105.86 , 117.32 ,190.1667932,184.3151945,84.87307277,184.5641532
9/21/2016, 108.82 , 115.30 , 106.00 , 117.33 ,190.1332967,186.1753761,85.46657357,186.1450881
9/22/2016, 109.05 , 115.64 , 105.86 , 117.84 ,191.9249811,187.1054479,85.7852805,186.3805579
9/23/2016, 109.31 , 115.74 , 106.14 , 118.18 ,188.7267492,185.7103267,85.16433659,185.5059976
9/26/2016, 109.56 , 115.98 , 106.11 , 119.76 ,189.0114248,182.3097209,84.61481515,182.9832464
9/27/2016, 109.43 , 115.77 , 106.14 , 119.71 ,189.3630652,184.3006757,86.14797699,186.1450881
9/28/2016, 109.31 , 116.16 , 106.12 , 119.74 ,190.8030686,186.4078881,86.98322656,179.1150266
9/29/2016, 109.46 , 116.21 , 106.17 , 119.43 ,187.8393355,185.9137901,86.88433293,175.4486347
9/30/2016, 109.23 , 115.93 , 106.17 , 119.93 ,189.2960863,187.0036743,87.29098009,177.0968256
10/3/2016, 109.17 , 115.90 , 106.10 , 119.18 ,188.4086178,186.7421247,86.60957667,177.1641098
10/4/2016, 108.86 , 115.51 , 105.91 , 118.84 ,189.2123458,186.3061619,85.97763091,175.3813646
10/5/2016, 108.85 , 115.13 , 105.90 , 118.10 ,189.2960863,185.4051387,86.31832242,175.3141085
10/6/2016, 108.76 , 114.89 , 105.81 , 117.35 ,190.7026196,189.1981162,86.20842629,175.0113405
10/7/2016, 108.85 , 114.71 , 105.79 , 117.28 ,190.9872545,186.466009,85.54350239,174.2041029
10/10/2016, 108.92 , 114.74 , 105.82 , 117.31 ,194.319416,184.9255848,86.28533535,174.2041029
10/11/2016, 108.60 , 114.61 , 105.84 , 117.16 ,194.7380089,182.8910136,85.05992704,174.304966
10/12/2016, 108.44 , 114.40 , 105.71 , 116.72 ,196.4794352,184.1117563,84.78516123,176.3904511
10/13/2016, 108.82 , 114.54 , 105.85 , 117.76 ,195.8766564,183.5304636,84.47192176,175.0113405
10/14/2016, 108.35 , 114.38 , 105.95 , 117.71 ,196.9650053,183.7193608,84.87307277,173.6322405
10/17/2016, 108.92 , 114.48 , 105.93 , 117.74 ,196.8310491,181.8592156,85.04893412,171.6477166
10/18/2016, 108.89 , 114.89 , 105.97 , 117.25 ,196.6971319,182.7311665,82.82337722,172.2868035
10/19/2016, 109.02 , 115.46 , 106.05 , 117.27 ,196.1110598,182.9491598,83.12011805,174.2377099
10/20/2016, 108.96 , 114.74 , 106.00 , 117.67 ,196.0106267,183.4723174,83.26299232,174.5404393
10/21/2016, 108.80 , 114.82 , 106.00 , 117.67 ,195.2403546,183.9809452,82.2243994,174.1368048
10/24/2016, 108.53 , 114.57 , 106.15 , 116.98 ,196.9985018,185.6957732,82.74095289,174.4731833
10/25/2016, 108.25 , 114.73 , 105.55 , 117.68 ,198.003165,179.2433659,82.91130853,171.7149727
10/26/2016, 107.93 , 114.28 , 105.74 , 116.53 ,193.5491581,178.3278239,83.42236523,174.8095057
10/27/2016, 107.63 , 113.69 , 105.80 , 115.61 ,191.6905088,177.6738552,84.2686275,174.5404393
10/28/2016, 107.63 , 113.60 , 105.71 , 115.14 ,190.4179317,179.592145,83.86198034,174.9777335
10/31/2016, 107.69 , 113.30 , 105.69 , 115.94 ,190.1165352,177.310532,84.45545245,168.7885868
11/1/2016, 107.44 , 113.23 , 105.72 , 114.79 ,186.6839123,174.229682,83.96087461,166.904912
11/2/2016, 107.60 , 113.61 , 105.78 , 115.33 ,186.851365,174.8109494,83.49928385,167.241287
11/3/2016, 107.54 , 113.41 , 105.68 , 115.50 ,184.8486014,174.651115,83.73007923,167.2749361
11/4/2016, 107.90 , 113.57 , 105.93 , 115.44 ,183.1823449,175.711998,83.76305674,168.0485527
11/7/2016, 108.05 , 113.60 , 105.77 , 115.17 ,185.8247129,179.8391995,85.57097419,171.244082
11/8/2016, 107.76 , 113.51 , 105.61 , 114.73 ,186.9186813,180.5658459,86.04230194,171.8158883
11/9/2016, 107.21 , 111.59 , 105.43 , 112.42 ,186.6157748,183.1380681,85.8426652,171.950404
11/10/2016, 106.61 , 111.38 , 105.17 , 111.47 ,181.4151696,187.5123258,88.84252701,169.4949474
11/11/2016, 106.76 , 111.39 , 105.18 , 111.62 ,182.4923218,188.7040072,89.42479261,170.7731528
11/14/2016, 105.58 , 110.09 , 104.87 , 109.22 ,177.9144375,185.5359245,87.72799726,168.889492
11/15/2016, 106.02 , 110.74 , 104.74 , 109.98 ,180.2707154,180.7838028,87.98305448,168.6204116
11/16/2016, 105.83 , 111.00 , 104.81 , 109.94 ,185.1178346,182.1353187,88.32682972,170.4704268
11/17/2016, 105.51 , 109.90 , 104.62 , 109.65 ,185.050506,187.3670085,88.60965965,173.5313494
11/18/2016, 104.93 , 109.61 , 104.61 , 109.43 ,185.2356898,186.4950465,88.93681959,171.8831444
11/21/2016, 104.84 , 109.36 , 104.64 , 109.36 ,188.0463599,186.3352105,90.25652111,172.4885998
11/22/2016, 105.05 , 109.43 , 104.43 , 108.96 ,188.1641497,190.346145,90.20109108,173.934998
11/23/2016, 105.02 , 109.16 , 104.20 , 108.34 ,187.2048244,190.6804433,89.81847242,172.6904101
11/25/2016, 105.00 , 109.11 , 104.24 , 108.57 ,188.1473334,191.2035898,90.46170246,173.2959075
11/28/2016, 105.37 , 109.79 , 104.34 , 108.97 ,187.7770454,189.8520597,91.22689196,171.5804185
11/29/2016, 105.76 , 109.87 , 104.47 , 109.43 ,187.5919411,189.3699501,90.67794494,170.3022376
11/30/2016, 105.31 , 109.50 , 104.66 , 109.15 ,186.0098578,189.04853,89.95155997,168.4185873
12/1/2016, 104.84 , 109.36 , 103.91 , 108.21 ,184.2763256,189.1508109,88.62072972,170.9842045
12/2/2016, 105.33 , 109.56 , 104.24 , 108.60 ,184.9663611,189.7351889,88.73164781,170.3427861
12/5/2016, 105.23 , 109.67 , 104.22 , 108.75 ,183.6367902,189.4576032,88.63184888,175.0351592
12/6/2016, 105.34 , 109.89 , 104.29 , 108.48 ,185.050506,188.0843202,88.9146208,170.7141354
12/7/2016, 105.49 , 109.92 , 104.34 , 109.01 ,186.8682484,193.5190989,91.37662478,175.879096
12/8/2016, 104.97 , 109.37 , 104.27 , 108.48 ,188.7027381,193.6213783,91.69267512,174.0223951
12/9/2016, 104.75 , 109.13 , 104.14 , 108.29 ,191.7826963,194.8777541,92.33592556,174.5963014
12/12/2016, 104.49 , 109.07 , 104.17 , 108.37 ,190.6887297,196.6163248,91.77031415,173.9886514
12/13/2016, 104.83 , 109.01 , 104.50 , 107.90 ,193.8697002,199.4797964,93.31738625,176.5542686
12/14/2016, 104.50 , 109.16 , 104.46 , 108.41 ,193.8697002,198.6616389,93.4393846,174.8326022
12/15/2016, 104.33 , 109.02 , 103.69 , 108.84 ,194.9299831,198.4571275,93.16766363,173.1446901
12/16/2016, 104.21 , 108.92 , 103.67 , 107.48 ,195.1824425,197.3906368,92.45236848,171.8956638
12/19/2016, 104.71 , 109.29 , 103.79 , 108.37 ,196.3100964,197.872748,92.4246149,171.659363
12/20/2016, 104.49 , 108.91 , 103.80 , 108.00 ,196.8318297,200.3125691,92.93478671,174.8326022
12/21/2016, 104.89 , 109.39 , 103.86 , 108.59 ,197.0169746,199.9034959,92.78504433,176.5542686
12/22/2016, 104.89 , 109.38 , 103.76 , 108.38 ,195.7210203,197.8581455,92.63533191,176.0141165
12/23/2016, 105.01 , 109.52 , 104.02 , 108.45 ,196.1081088,197.3029837,92.44127865,175.2377057
12/27/2016, 104.88 , 109.42 , 103.69 , 107.89 ,197.3535648,197.6097997,92.6797008,173.1446901
12/28/2016, 105.37 , 109.56 , 104.01 , 108.00 ,196.5120558,197.3322141,92.15292325,172.2332308
12/29/2016, 105.44 , 109.78 , 104.06 , 109.23 ,196.4615682,197.3760343,92.38027469,172.3682653
12/30/2016, 105.91 , 110.03 , 104.29 , 109.41 ,194.9299831,195.8858694,92.04203449,171.5918405
1/3/2017, 106.04 , 110.59 , 104.36 , 110.33 ,195.4853613,196.2218431,92.70744483,175.474017
1/4/2017, 106.21 , 110.44 , 104.34 , 109.95 ,195.2665874,197.9604012,93.8552632,179.153626
1/5/2017, 106.41 , 111.27 , 104.39 , 111.31 ,196.2596088,195.622861,93.54472813,179.1198682
1/6/2017, 106.12 , 110.75 , 104.37 , 111.38 ,198.4475721,195.0823144,94.00495649,181.9892946
1/9/2017, 106.28 , 111.03 , 104.68 , 111.39 ,200.2652332,196.2218431,92.96249185,180.2001198
1/10/2017, 106.27 , 111.22 , 104.51 , 111.03 ,200.4672209,198.8369815,91.78142311,179.288685
1/11/2017, 106.39 , 111.10 , 104.48 , 111.11 ,201.5443589,198.2526146,93.01793145,177.8708033
1/12/2017, 106.59 , 111.27 , 104.65 , 111.38 ,200.7027828,197.3322141,93.1288591,176.8918321
1/13/2017, 106.25 , 110.55 , 104.57 , 110.73 ,200.3493781,197.2883575,92.79060869,178.6472281
1/17/2017, 106.90 , 111.42 , 104.74 , 111.34 ,201.9651204,198.5886136,93.0955794,181.1116036
1/18/2017, 106.24 , 111.06 , 104.72 , 110.64 ,201.9482653,198.9246346,92.49116345,179.8287845
1/19/2017, 105.97 , 110.59 , 104.78 , 109.46 ,201.5948183,197.7997101,92.49671825,178.6810244
1/20/2017, 105.78 , 110.38 , 104.43 , 109.16 ,201.9651204,198.1065261,94.57055834,179.5924697
1/23/2017, 106.44 , 110.88 , 104.96 , 109.58 ,202.0997653,201.7151172,94.83673408,179.7275463
1/24/2017, 105.92 , 110.57 , 104.44 , 109.52 ,201.9146346,201.7004894,97.53715001,180.4364451
1/25/2017, 105.65 , 109.98 , 104.49 , 109.70 ,205.1292359,200.8530905,98.8624057,181.8205059
1/26/2017, 105.66 , 110.24 , 104.43 , 109.93 ,205.2301953,202.2849053,99.06757812,181.1116036
1/27/2017, 106.13 , 110.35 , 104.72 , 108.90 ,205.247038,202.0949601,98.31344912,179.5587014
1/30/2017, 105.44 , 110.17 , 104.59 , 108.98 ,204.7084354,202.2995078,97.48171998,179.1873802
1/31/2017, 105.52 , 110.70 , 104.39 , 109.32 ,204.2372004,200.9991917,96.77194074,178.5797302
2/1/2017, 105.42 , 110.38 , 104.55 , 108.93 ,216.6917186,200.7946914,96.64439779,178.9848617
2/2/2017, 105.82 , 110.50 , 104.47 , 109.07 ,216.3214712,200.0787658,96.80523,178.2421772
2/3/2017, 105.82 , 110.52 , 104.63 , 108.81 ,217.2471498,201.5835822,97.49280981,176.7567975
2/6/2017, 106.17 , 110.80 , 104.65 , 108.84 ,219.2836272,199.4067585,97.51496079,178.2421772
2/7/2017, 106.22 , 111.05 , 104.98 , 108.96 ,221.370564,199.6405001,98.95669892,178.2759209
2/8/2017, 106.47 , 111.22 , 104.97 , 110.15 ,222.2289281,201.4375063,98.45928025,181.8880179
2/9/2017, 106.47 , 111.22 , 104.77 , 110.10 ,223.8347541,202.6500966,99.0405341,186.715436
2/10/2017, 106.47 , 111.10 , 105.06 , 109.86 ,223.327626,204.3155931,99.86207742,189.7874089
2/13/2017, 106.31 , 110.86 , 104.72 , 109.75 ,225.3053294,204.3447981,100.2421288,189.3485371
2/14/2017, 106.23 , 110.71 , 104.82 , 109.43 ,228.2296374,206.5216472,100.6724729,190.5638197
2/15/2017, 106.16 , 110.62 , 105.03 , 109.59 ,229.0579011,207.7342739,101.5387358,191.205238
2/16/2017, 106.47 , 111.15 , 104.66 , 109.51 ,228.7874545,206.7845955,101.3990039,190.0236956
2/17/2017, 106.52 , 110.97 , 104.82 , 109.83 ,229.4129093,208.9176717,100.9742725,191.5765592
2/21/2017, 106.59 , 111.30 , 104.91 , 109.86 ,231.0694649,211.8687727,100.7451405,193.6357786
2/22/2017, 106.62 , 111.62 , 104.54 , 110.29 ,231.7624514,212.2047701,101.2425202,196.6065098
2/23/2017, 106.84 , 111.79 , 105.16 , 110.14 ,230.7820414,211.4158793,101.5219942,193.7370974
2/24/2017, 107.24 , 112.08 , 105.43 , 111.85 ,231.0018537,213.2274516,101.3543137,195.3236907
2/27/2017, 107.25 , 112.03 , 105.37 , 111.32 ,231.4582116,212.2778934,100.264464,194.7498229
2/28/2017, 107.05 , 112.04 , 105.68 , 110.65 ,231.5596708,211.7081291,100.499228,192.9606341
3/1/2017, 106.56 , 111.25 , 105.07 , 109.66 ,236.2925183,214.2939297,101.6896646,195.627542
3/2/2017, 106.56 , 110.86 , 104.66 , 109.53 ,234.8895947,216.1493713,100.8960208,195.7291133
3/3/2017, 106.58 , 110.89 , 104.96 , 109.66 ,236.275649,215.9448346,100.6277636,192.0041562
3/6/2017, 106.46 , 110.93 , 104.79 , 109.40 ,235.5318923,214.9514309,100.8625078,192.2411792
3/7/2017, 106.13 , 110.91 , 104.74 , 109.06 ,235.8361868,214.6280225,100.8121857,191.4962229
3/8/2017, 105.79 , 110.62 , 104.49 , 109.00 ,234.9571795,215.9509371,100.292412,191.3607326
3/9/2017, 105.52 , 109.98 , 104.16 , 107.30 ,234.4162598,215.5099086,99.02374347,190.8527992
3/10/2017, 105.44 , 110.24 , 104.44 , 107.43 ,235.193861,215.8480049,99.3870335,191.0898502
3/13/2017, 105.40 , 110.08 , 104.30 , 108.05 ,235.295239,216.7005169,98.621348,191.9025569
3/14/2017, 105.41 , 110.12 , 103.90 , 108.11 ,234.9403102,216.3036723,98.20776451,193.9682095
3/15/2017, 105.93 , 110.44 , 104.81 , 107.78 ,237.4251295,217.4648336,98.25807773,195.2550288
3/16/2017, 106.09 , 110.40 , 104.89 , 108.93 ,237.8138497,218.6113546,99.05726607,195.0518407
3/17/2017, 106.14 , 110.78 , 104.81 , 109.75 ,236.6306573,219.8901107,98.16864887,195.7291133
3/20/2017, 106.43 , 110.85 , 104.83 , 109.87 ,239.1154501,217.2443795,98.1965969,198.7090614
3/21/2017, 106.71 , 111.49 , 105.03 , 109.34 ,236.37708,215.495246,97.17943455,196.4401962
3/22/2017, 106.86 , 111.78 , 105.27 , 110.02 ,239.0478371,216.5976575,97.68242714,182.5902029
3/23/2017, 106.87 , 111.46 , 105.11 , 109.97 ,238.2025965,217.5236547,97.70480125,187.5003554
3/24/2017, 106.96 , 111.60 , 105.17 , 109.78 ,237.729341,217.1120985,97.15147631,190.8527992
3/27/2017, 107.25 , 111.85 , 105.29 , 110.52 ,238.1350665,215.8774044,97.11795371,189.3966933
3/28/2017, 106.89 , 111.81 , 105.21 , 110.00 ,243.070857,216.3624696,97.53151744,191.7332458
3/29/2017, 107.29 , 112.01 , 105.18 , 110.18 ,243.6116972,216.1272802,97.21295714,191.9364199
3/30/2017, 106.97 , 111.63 , 105.15 , 109.73 ,243.2905352,215.9949976,97.16824717,189.7691785
3/31/2017, 107.15 , 111.89 , 105.78 , 109.52 ,242.834202,215.818607,97.32472123,188.7194488
4/3/2017, 107.33 , 112.04 , 105.52 , 110.32 ,242.9018414,215.5099086,97.52592375,188.1437791
4/4/2017, 107.33 , 112.44 , 105.38 , 109.76 ,244.7104622,215.0983761,97.53711112,186.3828578
4/5/2017, 107.53 , 112.24 , 105.51 , 110.26 ,243.4426815,215.5393792,96.62053568,186.1797118
4/6/2017, 107.36 , 112.27 , 105.50 , 110.21 ,242.834202,216.4212907,96.38020668,186.7214941
4/7/2017, 107.37 , 112.34 , 105.58 , 111.05 ,242.2932823,216.2596102,96.2069522,186.6198948
4/10/2017, 107.48 , 112.31 , 105.59 , 110.37 ,242.0059118,217.8470157,95.68159506,185.9088013
4/11/2017, 107.94 , 112.56 , 105.64 , 111.18 ,239.4028188,217.8322804,95.33508609,185.9765237
